Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
filename;nn.c;179;0.651228904724;0-2;LSB bit-flip
filename;nn.c;179;0.924526929855;0-2;LSB bit-flip
filename;nn.c;179;0.476682901382;0-2;LSB bit-flip
filename;nn.c;179;1.22037410736;0-2;LSB bit-flip
_r_debug;dl-debug.c;37;0.994401931763;0-2;LSB bit-flip
gold_filename;nn.c;179;1.34501695633;0-2;LSB bit-flip
flist;nn.c;32;0.832659959793;0-2;LSB bit-flip
k;nn.c;28;1.30973792076;0-2;LSB bit-flip
k;nn.c;28;2.03210806847;0-2;LSB bit-flip
filename;nn.c;179;1.06382203102;0-2;LSB bit-flip
gold_filename;nn.c;179;1.25418305397;0-2;LSB bit-flip
_r_debug;dl-debug.c;37;0.654993057251;0-2;LSB bit-flip
gold_filename;nn.c;179;2.03831005096;0-2;LSB bit-flip
_dl_argv_internal;rtld.c;86;1.03028202057;0-2;LSB bit-flip
flist;nn.c;32;1.10029196739;0-2;LSB bit-flip
filename;nn.c;179;2.34222888947;0-2;LSB bit-flip
gold_filename;nn.c;179;1.18700695038;0-2;LSB bit-flip
filename;nn.c;179;0.63352394104;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.00869894028;0-2;LSB bit-flip
neighbors;nn.c;34;2.07153391838;0-2;LSB bit-flip
gold_filename;nn.c;179;1.07254505157;0-2;LSB bit-flip
flist;nn.c;32;0.863776922226;0-2;LSB bit-flip
filename;nn.c;179;0.69051194191;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.334083080292;0-2;LSB bit-flip
filename;nn.c;179;1.62846708298;0-2;LSB bit-flip
filename;nn.c;179;0.718421936035;0-2;LSB bit-flip
k;nn.c;28;0.798204898834;0-2;LSB bit-flip
gold_filename;nn.c;179;0.869477033615;0-2;LSB bit-flip
gold_filename;nn.c;179;1.49578309059;0-2;LSB bit-flip
done;nn.c;31;1.7796189785;0-2;LSB bit-flip
k;nn.c;28;1.80333709717;0-2;LSB bit-flip
target_long;nn.c;178;1.10469794273;0-2;LSB bit-flip
gold_filename;nn.c;179;0.405545949936;0-2;LSB bit-flip
fp;nn.c;32;0.962723970413;0-2;LSB bit-flip
gold_filename;nn.c;179;1.05158400536;0-2;LSB bit-flip
fp;nn.c;32;1.28225493431;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.235089063644;0-2;LSB bit-flip
neighbors;nn.c;34;1.63242101669;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;1.04250693321;0-2;LSB bit-flip
gold_filename;nn.c;179;2.0890610218;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.894478082657;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.521604061127;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.687982082367;0-2;LSB bit-flip
filename;nn.c;179;0.700016021729;0-2;LSB bit-flip
filename;nn.c;28;0.531846046448;0-2;LSB bit-flip
gold_filename;nn.c;179;0.870433092117;0-2;LSB bit-flip
k;nn.c;28;1.39842391014;0-2;LSB bit-flip
fp;nn.c;32;1.40359902382;0-2;LSB bit-flip
filename;nn.c;179;0.712137937546;0-2;LSB bit-flip
filename;nn.c;179;1.57765603065;0-2;LSB bit-flip
k;nn.c;28;0.758316993713;0-2;LSB bit-flip
k;nn.c;28;1.48088002205;0-2;LSB bit-flip
filename;nn.c;179;1.06650996208;0-2;LSB bit-flip
k;nn.c;28;1.07937693596;0-2;LSB bit-flip
flist;nn.c;32;0.635413885117;0-2;LSB bit-flip
k;nn.c;28;1.5188639164;0-2;LSB bit-flip
gold_filename;nn.c;179;1.01782107353;0-2;LSB bit-flip
gold_filename;nn.c;179;1.44538497925;0-2;LSB bit-flip
_dl_argv;rtld.c;83;0.289107084274;0-2;LSB bit-flip
fp;nn.c;32;1.4830288887;0-2;LSB bit-flip
filename;nn.c;28;0.759449958801;0-2;LSB bit-flip
filename;nn.c;179;1.59605407715;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.947360992432;0-2;LSB bit-flip
k;nn.c;177;1.73092794418;0-2;LSB bit-flip
gold_filename;nn.c;179;1.51321196556;0-2;LSB bit-flip
flist;nn.c;32;1.5299949646;0-2;LSB bit-flip
k;nn.c;28;2.0059800148;0-2;LSB bit-flip
k;nn.c;28;2.55174589157;0-2;LSB bit-flip
_r_debug;dl-debug.c;37;1.08927106857;0-2;LSB bit-flip
gold_filename;nn.c;179;0.67987704277;0-2;LSB bit-flip
filename;nn.c;179;1.3158800602;0-2;LSB bit-flip
filename;nn.c;179;1.19760203362;0-2;LSB bit-flip
filename;nn.c;179;1.21701788902;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.810049057007;0-2;LSB bit-flip
filename;nn.c;179;0.595725059509;0-2;Zero bit-flip
